"tanggal","stasiun","pm10","pm25","so2","co","o3","no2","max","critical","categori"
"2017-04-12",DKI2 (Kelapa Gading),52,,29,12,89,17,89,O3,SEDANG
"2017-04-13",DKI2 (Kelapa Gading),48,,24,10,65,14,65,O3,SEDANG
"2017-04-14",DKI2 (Kelapa Gading),50,,19,9,44,16,50,PM10,BAIK
"2017-04-15",DKI2 (Kelapa Gading),59,,37,16,40,10,59,PM10,SEDANG
"2017-04-16",DKI2 (Kelapa Gading),58,,26,21,77,26,77,O3,SEDANG
"2017-04-17",DKI2 (Kelapa Gading),76,,54,24,68,15,76,PM10,SEDANG
"2017-04-18",DKI2 (Kelapa Gading),69,,26,13,113,17,113,O3,TIDAK SEHAT
"2017-04-19",DKI2 (Kelapa Gading),73,,38,19,124,15,124,O3,TIDAK SEHAT
"2017-04-20",DKI2 (Kelapa Gading),59,,45,21,140,20,140,O3,TIDAK SEHAT
"2017-04-21",DKI2 (Kelapa Gading),58,,17,16,102,14,102,O3,TIDAK SEHAT
"2017-04-22",DKI2 (Kelapa Gading),63,,17,17,50,20,63,PM10,SEDANG
"2017-04-23",DKI2 (Kelapa Gading),46,,20,16,55,15,55,O3,SEDANG
"2017-04-24",DKI2 (Kelapa Gading),63,,28,17,53,19,63,PM10,SEDANG
"2017-04-25",DKI2 (Kelapa Gading),67,,38,27,32,16,67,PM10,SEDANG
"2017-04-26",DKI2 (Kelapa Gading),41,,20,7,37,10,41,PM10,BAIK
"2017-04-27",DKI2 (Kelapa Gading),54,,19,24,64,25,64,O3,SEDANG
"2017-04-28",DKI2 (Kelapa Gading),52,,26,16,88,24,88,O3,SEDANG
"2017-04-29",DKI2 (Kelapa Gading),51,,30,14,48,14,51,PM10,SEDANG
"2017-04-30",DKI2 (Kelapa Gading),56,,23,17,139,14,139,O3,TIDAK SEHAT
"2017-12-01",DKI2 (Kelapa Gading),17,,49,8,17,8,49,SO2,BAIK
"2017-12-02",DKI2 (Kelapa Gading),34,,49,11,16,7,49,SO2,BAIK
"2017-12-03",DKI2 (Kelapa Gading),31,,49,9,29,7,49,SO2,BAIK
"2017-12-04",DKI2 (Kelapa Gading),22,,50,6,29,5,50,SO2,BAIK
"2017-12-05",DKI2 (Kelapa Gading),25,,50,8,38,7,50,SO2,BAIK
"2017-12-06",DKI2 (Kelapa Gading),37,,51,10,95,21,95,O3,SEDANG
"2017-12-07",DKI2 (Kelapa Gading),43,,51,10,54,21,54,O3,SEDANG
"2017-12-08",DKI2 (Kelapa Gading),30,,51,7,30,19,51,SO2,SEDANG
"2017-12-09",DKI2 (Kelapa Gading),22,,51,11,32,14,51,SO2,SEDANG
"2017-12-10",DKI2 (Kelapa Gading),24,,51,6,25,6,51,SO2,SEDANG
"2017-12-11",DKI2 (Kelapa Gading),29,,51,9,30,11,51,SO2,SEDANG
"2017-12-12",DKI2 (Kelapa Gading),,,,,,,,,TIDAK ADA DATA
"2017-12-13",DKI2 (Kelapa Gading),21,,51,23,19,7,51,SO2,SEDANG
"2017-12-14",DKI2 (Kelapa Gading),27,,51,11,58,23,58,O3,SEDANG
"2017-12-15",DKI2 (Kelapa Gading),34,,51,9,31,18,51,SO2,SEDANG
"2017-12-16",DKI2 (Kelapa Gading),46,,51,15,19,18,51,SO2,SEDANG
"2017-12-17",DKI2 (Kelapa Gading),25,,51,11,25,7,51,SO2,SEDANG
"2017-12-18",DKI2 (Kelapa Gading),24,,52,8,25,7,52,SO2,SEDANG
"2017-12-19",DKI2 (Kelapa Gading),22,,52,7,33,11,52,SO2,SEDANG
"2017-12-20",DKI2 (Kelapa Gading),26,,52,7,30,12,52,SO2,SEDANG
"2017-12-21",DKI2 (Kelapa Gading),31,,52,19,33,15,52,SO2,SEDANG
"2017-12-22",DKI2 (Kelapa Gading),29,,52,19,30,12,52,SO2,SEDANG
"2017-12-23",DKI2 (Kelapa Gading),30,,52,11,56,9,56,O3,SEDANG
"2017-12-24",DKI2 (Kelapa Gading),28,,,10,43,7,43,O3,BAIK
"2017-12-25",DKI2 (Kelapa Gading),19,,,5,31,4,31,O3,BAIK
"2017-12-26",DKI2 (Kelapa Gading),22,,,4,30,5,30,O3,BAIK
"2017-12-27",DKI2 (Kelapa Gading),25,,,6,34,11,34,O3,BAIK
"2017-12-28",DKI2 (Kelapa Gading),27,,,5,30,18,30,O3,BAIK
"2017-12-29",DKI2 (Kelapa Gading),55,,,15,34,16,55,PM10,SEDANG
"2017-12-30",DKI2 (Kelapa Gading),50,,,12,42,15,50,PM10,BAIK
"2017-12-31",DKI2 (Kelapa Gading),47,,32,14,43,14,47,PM10,BAIK
"2017-02-01",DKI2 (Kelapa Gading),27,,21,13,36,12,36,O3,BAIK
"2017-02-02",DKI2 (Kelapa Gading),37,,22,18,36,16,37,PM10,BAIK
"2017-02-03",DKI2 (Kelapa Gading),37,,21,19,45,13,45,O3,BAIK
"2017-02-04",DKI2 (Kelapa Gading),20,,20,9,38,7,38,O3,BAIK
"2017-02-05",DKI2 (Kelapa Gading),21,,18,5,37,5,37,O3,BAIK
"2017-02-06",DKI2 (Kelapa Gading),22,,18,6,34,7,34,O3,BAIK
"2017-02-07",DKI2 (Kelapa Gading),25,,19,6,33,8,33,O3,BAIK
"2017-02-08",DKI2 (Kelapa Gading),25,,19,,28,12,28,O3,BAIK
"2017-02-09",DKI2 (Kelapa Gading),35,,18,11,41,14,41,O3,BAIK
"2017-02-10",DKI2 (Kelapa Gading),28,,17,11,44,12,44,O3,BAIK
"2017-02-11",DKI2 (Kelapa Gading),30,,18,14,43,11,43,O3,BAIK
"2017-02-12",DKI2 (Kelapa Gading),25,,16,5,44,12,44,O3,BAIK
"2017-02-13",DKI2 (Kelapa Gading),33,,18,11,53,12,53,O3,SEDANG
"2017-02-14",DKI2 (Kelapa Gading),37,,18,17,47,14,47,O3,BAIK
"2017-02-15",DKI2 (Kelapa Gading),21,,18,10,46,12,46,O3,BAIK
"2017-02-16",DKI2 (Kelapa Gading),22,,18,11,46,11,46,O3,BAIK
"2017-02-17",DKI2 (Kelapa Gading),29,,21,18,50,15,50,O3,BAIK
"2017-02-18",DKI2 (Kelapa Gading),51,,20,14,36,13,51,PM10,SEDANG
"2017-02-19",DKI2 (Kelapa Gading),54,,19,25,36,11,54,PM10,SEDANG
"2017-02-20",DKI2 (Kelapa Gading),35,,17,16,31,11,35,PM10,BAIK
"2017-02-21",DKI2 (Kelapa Gading),57,,25,31,65,17,65,O3,SEDANG
"2017-02-22",DKI2 (Kelapa Gading),47,,27,13,130,21,130,O3,TIDAK SEHAT
"2017-02-23",DKI2 (Kelapa Gading),53,,26,22,96,16,96,O3,SEDANG
"2017-02-24",DKI2 (Kelapa Gading),74,,40,22,70,21,74,PM10,SEDANG
"2017-02-25",DKI2 (Kelapa Gading),39,,19,15,90,26,90,O3,SEDANG
"2017-02-26",DKI2 (Kelapa Gading),59,,27,15,67,13,67,O3,SEDANG
"2017-02-27",DKI2 (Kelapa Gading),29,,21,12,50,13,50,O3,BAIK
"2017-02-28",DKI2 (Kelapa Gading),46,,21,22,48,15,48,O3,BAIK
"2017-01-01",DKI2 (Kelapa Gading),52,,21,11,61,11,61,O3,SEDANG
"2017-01-02",DKI2 (Kelapa Gading),27,,18,5,40,15,40,O3,BAIK
"2017-01-03",DKI2 (Kelapa Gading),32,,18,7,55,10,55,O3,SEDANG
"2017-01-04",DKI2 (Kelapa Gading),23,,19,,61,15,61,O3,SEDANG
"2017-01-05",DKI2 (Kelapa Gading),28,,16,6,57,12,57,O3,SEDANG
"2017-01-06",DKI2 (Kelapa Gading),29,,17,11,62,13,62,O3,SEDANG
"2017-01-07",DKI2 (Kelapa Gading),31,,18,11,55,20,55,O3,SEDANG
"2017-01-08",DKI2 (Kelapa Gading),28,,19,7,52,14,52,O3,SEDANG
"2017-01-09",DKI2 (Kelapa Gading),25,,18,6,48,11,48,O3,BAIK
"2017-01-10",DKI2 (Kelapa Gading),42,,23,11,83,16,83,O3,SEDANG
"2017-01-11",DKI2 (Kelapa Gading),33,,18,11,65,20,65,O3,SEDANG
"2017-01-12",DKI2 (Kelapa Gading),29,,18,12,65,19,65,O3,SEDANG
"2017-01-13",DKI2 (Kelapa Gading),25,,17,8,29,5,29,O3,BAIK
"2017-01-14",DKI2 (Kelapa Gading),21,,16,8,29,6,29,O3,BAIK
"2017-01-15",DKI2 (Kelapa Gading),13,,17,8,42,7,42,O3,BAIK
"2017-01-16",DKI2 (Kelapa Gading),17,,17,7,34,6,34,O3,BAIK
"2017-01-17",DKI2 (Kelapa Gading),18,,18,30,48,14,48,O3,BAIK
"2017-01-18",DKI2 (Kelapa Gading),,,,,,,,,TIDAK ADA DATA
"2017-01-19",DKI2 (Kelapa Gading),,,,,,,,,TIDAK ADA DATA
"2017-01-20",DKI2 (Kelapa Gading),22,,18,5,30,6,30,O3,BAIK
"2017-01-21",DKI2 (Kelapa Gading),40,,23,9,39,10,40,PM10,BAIK
"2017-01-22",DKI2 (Kelapa Gading),37,,18,7,32,11,37,PM10,BAIK
"2017-01-23",DKI2 (Kelapa Gading),31,,20,,51,12,51,O3,SEDANG
"2017-01-24",DKI2 (Kelapa Gading),32,,22,7,34,15,34,O3,BAIK
"2017-01-25",DKI2 (Kelapa Gading),26,,20,7,34,15,34,O3,BAIK
"2017-01-26",DKI2 (Kelapa Gading),25,,21,,47,13,47,O3,BAIK
"2017-01-27",DKI2 (Kelapa Gading),34,,22,10,49,14,49,O3,BAIK
"2017-01-28",DKI2 (Kelapa Gading),26,,22,9,49,10,49,O3,BAIK
"2017-01-29",DKI2 (Kelapa Gading),31,,20,5,48,10,48,O3,BAIK
"2017-01-30",DKI2 (Kelapa Gading),22,,21,11,38,9,38,O3,BAIK
"2017-01-31",DKI2 (Kelapa Gading),32,,21,11,32,18,32,PM10,BAIK
"2017-07-01",DKI2 (Kelapa Gading),38,,27,11,47,9,47,O3,BAIK
"2017-07-02",DKI2 (Kelapa Gading),50,,25,5,46,10,50,PM10,BAIK
"2017-07-03",DKI2 (Kelapa Gading),45,,26,5,54,10,54,O3,SEDANG
"2017-07-04",DKI2 (Kelapa Gading),58,,28,6,45,11,58,PM10,SEDANG
"2017-07-05",DKI2 (Kelapa Gading),64,,25,8,82,11,82,O3,SEDANG
"2017-07-06",DKI2 (Kelapa Gading),57,,30,8,87,18,87,O3,SEDANG
"2017-07-07",DKI2 (Kelapa Gading),76,,30,13,143,14,143,O3,TIDAK SEHAT
"2017-07-08",DKI2 (Kelapa Gading),83,,29,25,108,22,108,O3,TIDAK SEHAT
"2017-07-09",DKI2 (Kelapa Gading),55,,27,6,63,9,63,O3,SEDANG
"2017-07-10",DKI2 (Kelapa Gading),35,,26,12,73,11,73,O3,SEDANG
"2017-07-11",DKI2 (Kelapa Gading),50,,30,15,69,17,69,O3,SEDANG
"2017-07-12",DKI2 (Kelapa Gading),50,,28,10,92,16,92,O3,SEDANG
"2017-07-13",DKI2 (Kelapa Gading),55,,29,12,94,12,94,O3,SEDANG
"2017-07-14",DKI2 (Kelapa Gading),68,,30,14,79,15,79,O3,SEDANG
"2017-07-15",DKI2 (Kelapa Gading),73,,30,18,47,16,73,PM10,SEDANG
"2017-07-16",DKI2 (Kelapa Gading),67,,31,16,90,16,90,O3,SEDANG
"2017-07-17",DKI2 (Kelapa Gading),58,,35,11,120,14,120,O3,TIDAK SEHAT
"2017-07-18",DKI2 (Kelapa Gading),76,,33,20,80,21,80,O3,SEDANG
"2017-07-19",DKI2 (Kelapa Gading),87,,37,16,95,19,95,O3,SEDANG
"2017-07-20",DKI2 (Kelapa Gading),67,,39,12,62,12,67,PM10,SEDANG
"2017-07-21",DKI2 (Kelapa Gading),58,,32,11,145,21,145,O3,TIDAK SEHAT
"2017-07-22",DKI2 (Kelapa Gading),67,,36,11,94,16,94,O3,SEDANG
"2017-07-23",DKI2 (Kelapa Gading),57,,31,11,51,13,57,PM10,SEDANG
"2017-07-24",DKI2 (Kelapa Gading),68,,38,21,70,19,70,O3,SEDANG
"2017-07-25",DKI2 (Kelapa Gading),58,,32,9,65,11,65,O3,SEDANG
"2017-07-26",DKI2 (Kelapa Gading),68,,44,10,61,11,68,PM10,SEDANG
"2017-07-27",DKI2 (Kelapa Gading),65,,34,9,112,15,112,O3,TIDAK SEHAT
"2017-07-28",DKI2 (Kelapa Gading),58,,32,7,84,15,84,O3,SEDANG
"2017-07-29",DKI2 (Kelapa Gading),44,,30,,45,12,45,O3,BAIK
"2017-07-30",DKI2 (Kelapa Gading),61,,37,20,66,17,66,O3,SEDANG
"2017-07-31",DKI2 (Kelapa Gading),51,,30,,123,12,123,O3,TIDAK SEHAT
"2017-06-01",DKI2 (Kelapa Gading),24,,20,11,25,11,25,O3,BAIK
"2017-06-02",DKI2 (Kelapa Gading),61,,32,15,42,15,61,PM10,SEDANG
"2017-06-03",DKI2 (Kelapa Gading),61,,25,9,53,10,61,PM10,SEDANG
"2017-06-04",DKI2 (Kelapa Gading),61,,31,25,72,17,72,O3,SEDANG
"2017-06-05",DKI2 (Kelapa Gading),74,,50,15,61,17,74,PM10,SEDANG
"2017-06-06",DKI2 (Kelapa Gading),50,,,,,,50,PM10,BAIK
"2017-06-07",DKI2 (Kelapa Gading),54,,25,7,42,14,54,PM10,SEDANG
"2017-06-08",DKI2 (Kelapa Gading),62,,27,7,34,12,62,PM10,SEDANG
"2017-06-09",DKI2 (Kelapa Gading),64,,32,9,39,12,64,PM10,SEDANG
"2017-06-10",DKI2 (Kelapa Gading),66,,33,8,55,13,66,PM10,SEDANG
"2017-06-11",DKI2 (Kelapa Gading),63,,34,14,78,16,78,O3,SEDANG
"2017-06-12",DKI2 (Kelapa Gading),56,,28,9,53,14,56,PM10,SEDANG
"2017-06-13",DKI2 (Kelapa Gading),69,,38,15,54,13,69,PM10,SEDANG
"2017-06-14",DKI2 (Kelapa Gading),53,,26,16,87,19,87,O3,SEDANG
"2017-06-15",DKI2 (Kelapa Gading),67,,26,11,54,14,67,PM10,SEDANG
"2017-06-16",DKI2 (Kelapa Gading),57,,25,7,44,9,57,PM10,SEDANG
"2017-06-17",DKI2 (Kelapa Gading),59,,26,6,48,13,59,PM10,SEDANG
"2017-06-18",DKI2 (Kelapa Gading),50,,23,12,93,12,93,O3,SEDANG
"2017-06-19",DKI2 (Kelapa Gading),55,,33,10,120,12,120,O3,TIDAK SEHAT
"2017-06-20",DKI2 (Kelapa Gading),54,,29,6,140,11,140,O3,TIDAK SEHAT
"2017-06-21",DKI2 (Kelapa Gading),67,,35,12,51,15,67,PM10,SEDANG
"2017-06-22",DKI2 (Kelapa Gading),68,,27,15,49,14,68,PM10,SEDANG
"2017-06-23",DKI2 (Kelapa Gading),76,,34,17,38,12,76,PM10,SEDANG
"2017-06-24",DKI2 (Kelapa Gading),56,,30,6,36,7,56,PM10,SEDANG
"2017-06-25",DKI2 (Kelapa Gading),46,,30,17,34,10,46,PM10,BAIK
"2017-06-26",DKI2 (Kelapa Gading),21,,23,,34,4,34,O3,BAIK
"2017-06-27",DKI2 (Kelapa Gading),18,,28,5,34,4,34,O3,BAIK
"2017-06-28",DKI2 (Kelapa Gading),44,,28,21,36,10,44,PM10,BAIK
"2017-06-29",DKI2 (Kelapa Gading),29,,30,10,46,8,46,O3,BAIK
"2017-06-30",DKI2 (Kelapa Gading),24,,24,8,63,6,63,O3,SEDANG
"2017-03-01",DKI2 (Kelapa Gading),52,,18,17,67,18,67,O3,SEDANG
"2017-03-02",DKI2 (Kelapa Gading),55,,20,22,,18,55,PM10,SEDANG
"2017-03-03",DKI2 (Kelapa Gading),47,,17,20,,19,47,PM10,BAIK
"2017-03-04",DKI2 (Kelapa Gading),30,,17,13,,9,30,PM10,BAIK
"2017-03-05",DKI2 (Kelapa Gading),47,,18,19,,16,47,PM10,BAIK
"2017-03-06",DKI2 (Kelapa Gading),30,,15,10,60,12,60,O3,SEDANG
"2017-03-07",DKI2 (Kelapa Gading),31,,18,9,55,12,55,O3,SEDANG
"2017-03-08",DKI2 (Kelapa Gading),30,,18,16,67,26,67,O3,SEDANG
"2017-03-09",DKI2 (Kelapa Gading),51,,24,12,119,16,119,O3,TIDAK SEHAT
"2017-03-10",DKI2 (Kelapa Gading),77,,52,20,41,17,77,PM10,SEDANG
"2017-03-11",DKI2 (Kelapa Gading),66,,32,15,60,17,66,PM10,SEDANG
"2017-03-12",DKI2 (Kelapa Gading),53,,19,19,54,17,54,O3,SEDANG
"2017-03-13",DKI2 (Kelapa Gading),51,,18,15,81,24,81,O3,SEDANG
"2017-03-14",DKI2 (Kelapa Gading),66,,25,13,74,25,74,O3,SEDANG
"2017-03-15",DKI2 (Kelapa Gading),41,,17,11,30,17,41,PM10,BAIK
"2017-03-16",DKI2 (Kelapa Gading),45,,20,10,136,12,136,O3,TIDAK SEHAT
"2017-03-17",DKI2 (Kelapa Gading),80,,38,23,83,24,83,O3,SEDANG
"2017-03-18",DKI2 (Kelapa Gading),50,,20,20,64,23,64,O3,SEDANG
"2017-03-19",DKI2 (Kelapa Gading),47,,23,16,84,20,84,O3,SEDANG
"2017-03-20",DKI2 (Kelapa Gading),32,,15,11,48,7,48,O3,BAIK
"2017-03-21",DKI2 (Kelapa Gading),41,,17,17,22,12,41,PM10,BAIK
"2017-03-22",DKI2 (Kelapa Gading),41,,21,13,37,14,41,PM10,BAIK
"2017-03-23",DKI2 (Kelapa Gading),48,,28,16,29,19,48,PM10,BAIK
"2017-03-24",DKI2 (Kelapa Gading),74,,19,54,123,19,123,O3,TIDAK SEHAT
"2017-03-25",DKI2 (Kelapa Gading),52,,18,16,56,13,56,O3,SEDANG
"2017-03-26",DKI2 (Kelapa Gading),46,,14,17,46,10,46,PM10,BAIK
"2017-03-27",DKI2 (Kelapa Gading),49,,25,13,37,20,49,PM10,BAIK
"2017-03-28",DKI2 (Kelapa Gading),68,,23,18,85,16,85,O3,SEDANG
"2017-03-29",DKI2 (Kelapa Gading),54,,23,21,77,11,77,O3,SEDANG
"2017-03-30",DKI2 (Kelapa Gading),38,,16,12,47,17,47,O3,BAIK
"2017-03-31",DKI2 (Kelapa Gading),24,,16,8,26,8,26,O3,BAIK
"2017-05-01",DKI2 (Kelapa Gading),63,,33,16,74,17,74,O3,SEDANG
"2017-05-02",DKI2 (Kelapa Gading),53,,27,19,76,31,76,O3,SEDANG
"2017-05-03",DKI2 (Kelapa Gading),62,,30,29,67,18,67,O3,SEDANG
"2017-05-04",DKI2 (Kelapa Gading),51,,21,17,67,23,67,O3,SEDANG
"2017-05-05",DKI2 (Kelapa Gading),49,,23,15,58,16,58,O3,SEDANG
"2017-05-06",DKI2 (Kelapa Gading),56,,48,15,44,20,56,PM10,SEDANG
"2017-05-07",DKI2 (Kelapa Gading),49,,21,21,56,14,56,O3,SEDANG
"2017-05-08",DKI2 (Kelapa Gading),53,,20,20,47,13,53,PM10,SEDANG
"2017-05-09",DKI2 (Kelapa Gading),68,,37,19,44,17,68,PM10,SEDANG
"2017-05-10",DKI2 (Kelapa Gading),67,,25,15,42,15,67,PM10,SEDANG
"2017-05-11",DKI2 (Kelapa Gading),68,,22,24,125,17,125,O3,TIDAK SEHAT
"2017-05-12",DKI2 (Kelapa Gading),75,,29,11,115,18,115,O3,TIDAK SEHAT
"2017-05-13",DKI2 (Kelapa Gading),59,,24,13,70,12,70,O3,SEDANG
"2017-05-14",DKI2 (Kelapa Gading),53,,20,8,73,22,73,O3,SEDANG
"2017-05-15",DKI2 (Kelapa Gading),75,,43,10,61,16,75,PM10,SEDANG
"2017-05-16",DKI2 (Kelapa Gading),73,,26,10,67,15,73,PM10,SEDANG
"2017-05-17",DKI2 (Kelapa Gading),69,,22,9,80,15,80,O3,SEDANG
"2017-05-18",DKI2 (Kelapa Gading),66,,19,8,73,12,73,O3,SEDANG
"2017-05-19",DKI2 (Kelapa Gading),67,,19,15,89,14,89,O3,SEDANG
"2017-05-20",DKI2 (Kelapa Gading),76,,34,10,65,16,76,PM10,SEDANG
"2017-05-21",DKI2 (Kelapa Gading),58,,23,12,60,13,60,O3,SEDANG
"2017-05-22",DKI2 (Kelapa Gading),59,,22,7,69,12,69,O3,SEDANG
"2017-05-23",DKI2 (Kelapa Gading),64,,25,13,92,16,92,O3,SEDANG
"2017-05-24",DKI2 (Kelapa Gading),73,,33,13,85,15,85,O3,SEDANG
"2017-05-25",DKI2 (Kelapa Gading),74,,28,10,69,15,74,PM10,SEDANG
"2017-05-26",DKI2 (Kelapa Gading),72,,35,15,151,12,151,O3,TIDAK SEHAT
"2017-05-27",DKI2 (Kelapa Gading),78,,31,11,105,16,105,O3,TIDAK SEHAT
"2017-05-28",DKI2 (Kelapa Gading),59,,27,6,51,11,59,PM10,SEDANG
"2017-05-29",DKI2 (Kelapa Gading),53,,37,8,30,7,53,PM10,SEDANG
"2017-05-30",DKI2 (Kelapa Gading),56,,27,18,39,15,56,PM10,SEDANG
"2017-05-31",DKI2 (Kelapa Gading),51,,26,12,31,12,51,PM10,SEDANG
"2017-11-01",DKI2 (Kelapa Gading),59,,50,11,80,15,80,O3,SEDANG
"2017-11-02",DKI2 (Kelapa Gading),70,,51,15,138,18,138,O3,TIDAK SEHAT
"2017-11-03",DKI2 (Kelapa Gading),60,,50,10,108,12,108,O3,TIDAK SEHAT
"2017-11-04",DKI2 (Kelapa Gading),55,,50,10,73,14,73,O3,SEDANG
"2017-11-05",DKI2 (Kelapa Gading),67,,52,18,52,18,67,PM10,SEDANG
"2017-11-06",DKI2 (Kelapa Gading),43,,50,8,39,12,50,SO2,BAIK
"2017-11-07",DKI2 (Kelapa Gading),36,,52,9,25,9,52,SO2,SEDANG
"2017-11-08",DKI2 (Kelapa Gading),57,,52,22,39,20,57,PM10,SEDANG
"2017-11-09",DKI2 (Kelapa Gading),45,,49,11,75,16,75,O3,SEDANG
"2017-11-10",DKI2 (Kelapa Gading),51,,51,15,69,18,69,O3,SEDANG
"2017-11-11",DKI2 (Kelapa Gading),,,,14,,19,19,NO2,BAIK
"2017-11-12",DKI2 (Kelapa Gading),,,,,,,,,TIDAK ADA DATA
"2017-11-13",DKI2 (Kelapa Gading),49,,48,12,66,19,66,O3,SEDANG
"2017-11-14",DKI2 (Kelapa Gading),53,,53,18,61,22,61,O3,SEDANG
"2017-11-15",DKI2 (Kelapa Gading),40,,53,12,79,29,79,O3,SEDANG
"2017-11-16",DKI2 (Kelapa Gading),59,,54,11,101,19,101,O3,TIDAK SEHAT
"2017-11-17",DKI2 (Kelapa Gading),55,,54,15,90,26,90,O3,SEDANG
"2017-11-18",DKI2 (Kelapa Gading),60,,55,19,66,16,66,O3,SEDANG
"2017-11-19",DKI2 (Kelapa Gading),47,,53,16,76,16,76,O3,SEDANG
"2017-11-20",DKI2 (Kelapa Gading),55,,54,11,105,11,105,O3,TIDAK SEHAT
"2017-11-21",DKI2 (Kelapa Gading),43,,53,8,106,14,106,O3,TIDAK SEHAT
"2017-11-22",DKI2 (Kelapa Gading),56,,54,12,32,23,56,PM10,SEDANG
"2017-11-23",DKI2 (Kelapa Gading),70,,55,16,71,20,71,O3,SEDANG
"2017-11-24",DKI2 (Kelapa Gading),32,,53,6,32,18,53,SO2,SEDANG
"2017-11-25",DKI2 (Kelapa Gading),29,,53,7,29,7,53,SO2,SEDANG
"2017-11-26",DKI2 (Kelapa Gading),25,,53,6,27,6,53,SO2,SEDANG
"2017-11-27",DKI2 (Kelapa Gading),19,,53,7,18,7,53,SO2,SEDANG
"2017-11-28",DKI2 (Kelapa Gading),18,,53,8,18,7,53,SO2,SEDANG
"2017-11-29",DKI2 (Kelapa Gading),24,,53,7,37,15,53,SO2,SEDANG
"2017-11-30",DKI2 (Kelapa Gading),27,,53,13,23,13,53,SO2,SEDANG
"2017-10-01",DKI2 (Kelapa Gading),49,,42,13,81,12,81,O3,SEDANG
"2017-10-02",DKI2 (Kelapa Gading),57,,51,18,39,15,57,PM10,SEDANG
"2017-10-03",DKI2 (Kelapa Gading),58,,52,23,65,20,65,O3,SEDANG
"2017-10-04",DKI2 (Kelapa Gading),53,,50,12,60,22,60,O3,SEDANG
"2017-10-05",DKI2 (Kelapa Gading),69,,51,12,50,17,69,PM10,SEDANG
"2017-10-06",DKI2 (Kelapa Gading),55,,46,6,41,13,55,PM10,SEDANG
"2017-10-07",DKI2 (Kelapa Gading),55,,43,14,81,14,81,O3,SEDANG
"2017-10-08",DKI2 (Kelapa Gading),43,,44,10,56,14,56,O3,SEDANG
"2017-10-09",DKI2 (Kelapa Gading),54,,46,16,66,15,66,O3,SEDANG
"2017-10-10",DKI2 (Kelapa Gading),60,,43,24,72,24,72,O3,SEDANG
"2017-10-11",DKI2 (Kelapa Gading),58,,48,13,80,19,80,O3,SEDANG
"2017-10-12",DKI2 (Kelapa Gading),57,,49,17,79,23,79,O3,SEDANG
"2017-10-13",DKI2 (Kelapa Gading),57,,45,21,110,24,110,O3,TIDAK SEHAT
"2017-10-14",DKI2 (Kelapa Gading),50,,45,10,93,19,93,O3,SEDANG
"2017-10-15",DKI2 (Kelapa Gading),52,,47,4,90,11,90,O3,SEDANG
"2017-10-16",DKI2 (Kelapa Gading),41,,46,8,84,18,84,O3,SEDANG
"2017-10-17",DKI2 (Kelapa Gading),42,,48,10,134,18,134,O3,TIDAK SEHAT
"2017-10-18",DKI2 (Kelapa Gading),51,,49,7,98,16,98,O3,SEDANG
"2017-10-19",DKI2 (Kelapa Gading),53,,51,16,40,20,53,PM10,SEDANG
"2017-10-20",DKI2 (Kelapa Gading),49,,47,20,94,22,94,O3,SEDANG
"2017-10-21",DKI2 (Kelapa Gading),,,50,40,78,27,78,O3,SEDANG
"2017-10-22",DKI2 (Kelapa Gading),,,50,15,59,14,59,O3,SEDANG
"2017-10-23",DKI2 (Kelapa Gading),,,52,12,67,15,67,O3,SEDANG
"2017-10-24",DKI2 (Kelapa Gading),,,50,13,93,28,93,O3,SEDANG
"2017-10-25",DKI2 (Kelapa Gading),,,51,12,60,19,60,O3,SEDANG
"2017-10-26",DKI2 (Kelapa Gading),52,,50,12,68,17,68,O3,SEDANG
"2017-10-27",DKI2 (Kelapa Gading),34,,47,11,72,13,72,O3,SEDANG
"2017-10-28",DKI2 (Kelapa Gading),60,,52,17,74,19,74,O3,SEDANG
"2017-10-29",DKI2 (Kelapa Gading),61,,51,36,67,20,67,O3,SEDANG
"2017-10-30",DKI2 (Kelapa Gading),53,,48,19,66,20,66,O3,SEDANG
"2017-10-31",DKI2 (Kelapa Gading),50,,46,12,83,16,83,O3,SEDANG
"2017-09-01",DKI2 (Kelapa Gading),54,,36,4,55,10,55,O3,SEDANG
"2017-09-02",DKI2 (Kelapa Gading),57,,39,7,65,12,65,O3,SEDANG
"2017-09-03",DKI2 (Kelapa Gading),65,,37,11,55,13,65,PM10,SEDANG
"2017-09-04",DKI2 (Kelapa Gading),65,,40,11,151,15,151,O3,TIDAK SEHAT
"2017-09-05",DKI2 (Kelapa Gading),57,,37,8,92,12,92,O3,SEDANG
"2017-09-06",DKI2 (Kelapa Gading),60,,37,11,56,19,60,PM10,SEDANG
"2017-09-07",DKI2 (Kelapa Gading),59,,40,5,59,16,59,PM10,SEDANG
"2017-09-08",DKI2 (Kelapa Gading),69,,49,5,59,15,69,PM10,SEDANG
"2017-09-09",DKI2 (Kelapa Gading),56,,43,5,52,13,56,PM10,SEDANG
"2017-09-10",DKI2 (Kelapa Gading),53,,40,9,99,12,99,O3,SEDANG
"2017-09-11",DKI2 (Kelapa Gading),65,,45,15,85,18,85,O3,SEDANG
"2017-09-12",DKI2 (Kelapa Gading),59,,40,10,58,18,59,PM10,SEDANG
"2017-09-13",DKI2 (Kelapa Gading),59,,46,17,145,21,145,O3,TIDAK SEHAT
"2017-09-14",DKI2 (Kelapa Gading),64,,46,12,95,17,95,O3,SEDANG
